"Relative humidity, %",Air temperature at vent (C),"Air pressure  at vent, atm",vent diameter (m),vent elevation (m),initial velocity (m/s),magma temperature (c),weight fraction gas,magma specific heat (j/kg k),magma density (kg/m3),mixture density (kg/m3),mass fraction water added,mass flux total (kg/s),calculated height (km),sparks heigth (km),mastin et al 2009 height (km),inum,z,m_m,m_a,m_v,m_l,m_i,u,r,T_mix,T_air,rho_mix,rho_air,time,p_air,water,ice,vent equivalent init (m),mer eq,run,mass flux (kg/s),dry plume height (km),delta z (km),region,Ri,Thermal Ri,g prime,Ri_T
0,0.0,1.0,22.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.936,0.45,86800.0,0.561,4.112,4.702,1.0,0.0,0.533,0.001,0.199,0.267,0.0,75.0,11.2,373.2,273.1,2.936,1.292,0.0,101300.0,783.0,0.0,10.5,145990.9887,Grid_Runs_out_run40090.txt,47740.0,4.715,-4.154,1.0,0.023301028,0.037648684,21.2926935,0.017757091
0,0.0,1.0,19.5,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.032,0.46,67900.0,0.564,3.863,4.432,1.0,0.0,0.523,0.001,0.193,0.283,0.0,75.0,9.7,373.2,273.1,3.032,1.292,0.0,101300.0,857.0,0.0,9.2,112078.7055,Grid_Runs_out_run54172.txt,36666.0,4.405,-3.841,1.0,0.021608322,0.032333383,22.02160991,0.015458182
0,0.0,1.0,18.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.136,0.47,60400.0,0.501,3.75,4.309,1.0,0.0,0.514,0.001,0.187,0.299,0.0,75.0,9.0,373.2,273.1,3.136,1.292,0.0,101300.0,937.0,0.0,8.6,97936.44921,Grid_Runs_out_run44269.txt,32012.0,4.255,-3.754,1.0,0.021406385,0.029880167,22.81126935,0.014348364
0,0.0,1.0,15.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.246,0.48,45600.0,0.511,3.492,4.027,1.0,0.0,0.504,0.001,0.18,0.315,0.0,75.0,7.7,373.2,273.1,3.246,1.292,0.0,101300.0,1020.0,0.0,7.4,72512.16818,Grid_Runs_out_run44506.txt,23712.0,3.939,-3.428,1.0,0.019518222,0.024973736,23.64648607,0.012208
0,0.0,1.0,13.5,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.364,0.49,35900.0,0.506,3.285,3.8,1.0,0.0,0.494,0.001,0.174,0.331,0.0,75.0,6.7,373.2,273.1,3.364,1.292,0.0,101300.0,1110.0,0.0,6.5,55946.66007,Grid_Runs_out_run42274.txt,18309.0,3.686,-3.18,1.0,0.018179715,0.021293912,24.54244582,0.010701818
0,0.0,1.0,11.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.492,0.5,29100.0,0.477,3.116,3.614,1.0,0.0,0.485,0.001,0.168,0.347,0.0,75.0,6.0,373.2,273.1,3.492,1.292,0.0,101300.0,1210.0,0.0,5.8,44545.45905,Grid_Runs_out_run43627.txt,14550.0,3.477,-3.0,1.0,0.017224025,0.018431827,25.51433437,0.009433455
0,0.0,1.0,10.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.629,0.51,23900.0,0.443,2.963,3.446,1.0,0.0,0.475,0.001,0.161,0.363,0.0,75.0,5.3,373.2,273.1,3.629,1.292,0.0,101300.0,1320.0,0.0,5.2,35805.86245,Grid_Runs_out_run53397.txt,11711.0,3.288,-2.845,1.0,0.016403859,0.015978612,26.55455882,0.008402909
0,0.0,1.0,9.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.778,0.52,19100.0,0.419,2.799,3.264,1.0,0.0,0.465,0.001,0.155,0.379,0.0,75.0,4.6,373.2,273.1,3.778,1.292,0.0,101300.0,1430.0,0.0,4.6,28019.67638,Grid_Runs_out_run44948.txt,9168.0,3.089,-2.67,1.0,0.01543629,0.013525396,27.68589783,0.007372364
0,0.0,1.0,7.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.939,0.53,13300.0,0.452,2.553,2.992,1.0,0.0,0.455,0.001,0.148,0.395,0.0,75.0,3.8,373.2,273.1,3.939,1.292,0.0,101300.0,1560.0,0.0,3.8,19121.17802,Grid_Runs_out_run41531.txt,6251.0,2.802,-2.35,1.0,0.013577553,0.010254442,28.90835139,0.006024727
0,0.0,1.0,6.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.115,0.54,9640.0,0.505,2.353,2.769,1.0,0.0,0.446,0.001,0.142,0.411,0.0,75.0,3.2,373.2,273.1,4.115,1.292,0.0,101300.0,1690.0,0.0,3.2,13559.61655,Grid_Runs_out_run37743.txt,4434.4,2.568,-2.063,1.0,0.012193962,0.007801226,30.24469814,0.004994182
0,0.0,1.0,5.5,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.307,0.55,7540.0,0.385,2.211,2.61,1.0,0.0,0.436,0.001,0.136,0.427,0.0,75.0,2.7,373.2,273.1,4.307,1.292,0.0,101300.0,1840.0,0.0,2.8,10381.58142,Grid_Runs_out_run37448.txt,3393.0,2.399,-2.014,1.0,0.011395393,0.006165749,31.70253096,0.00436
0,0.0,1.0,4.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.518,0.56,4760.0,0.377,1.967,2.336,1.0,0.0,0.426,0.001,0.129,0.443,0.0,75.0,2.1,373.2,273.1,4.518,1.292,0.0,101300.0,2000.0,0.0,2.2,6409.037509,Grid_Runs_out_run48271.txt,2094.4,2.123,-1.746,1.0,0.009580121,0.003712533,33.30462848,0.003329455
0,0.0,1.0,2.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.751,0.57,1220.0,0.306,1.391,1.682,1.0,0.0,0.417,0.001,0.123,0.46,0.0,75.0,1.0,373.2,273.1,4.751,1.292,0.0,101300.0,2180.0,0.0,1.1,1602.259377,Grid_Runs_out_run37467.txt,524.6,1.493,-1.187,1.0,0.005136026,-0.000785029,35.07376935,0.001664727
0,0.0,1.0,2.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.751,0.57,1450.0,0.319,1.454,1.754,1.0,0.0,0.417,0.001,0.123,0.46,0.0,75.0,1.1,373.2,273.1,4.751,1.292,0.0,101300.0,2180.0,0.0,1.2,1906.821077,Grid_Runs_out_run41856.txt,623.5,1.561,-1.242,1.0,0.005602937,-0.00037616,35.07376935,0.001823273
0,0.0,1.0,2.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,5.009,0.58,1250.0,0.265,1.4,1.691,1.0,0.0,0.407,0.001,0.116,0.476,0.0,75.0,1.0,373.2,273.1,5.009,1.292,0.0,101300.0,2380.0,0.0,1.1,1602.259377,Grid_Runs_out_run40863.txt,525.0,1.493,-1.228,1.0,0.005519112,-0.000785029,37.0327322,0.001664727
0,0.0,1.0,315.1,0.0,100.0,700.0,0.03,1000.0,2500.0,7.351,0.0,57300000.0,1.222,21.392,22.485,1.0,0.0,0.969,0.001,0.03,0.0,0.0,100.0,157.6,973.3,273.1,7.351,1.292,0.0,101300.0,0.0,0.0,315.1,175300435.3,Grid_Runs_out_run64488.txt,57300000.0,1.222,0.0,,1.449625598,0.251522626,54.81525542,0.132477043
0,0.0,1.0,356.4,0.0,100.0,700.0,0.03,1000.0,2500.0,5.805,0.01,57900000.0,1.544,21.447,22.539,1.0,0.0,0.959,0.001,0.0397,0.0,0.0,100.0,178.2,936.6,273.1,5.805,1.292,0.0,101300.0,0.0,0.0,315.1,175300435.3,Grid_Runs_out_run67911.txt,57321000.0,1.222,0.322,3.0,1.079742585,0.271620283,43.07666409,0.149840743
0,0.0,1.0,415.6,0.0,100.0,700.0,0.03,1000.0,2500.0,4.868,0.02,66000000.0,1.456,22.175,23.264,1.0,0.0,0.95,0.001,0.0494,0.0,0.0,100.0,207.8,900.7,273.1,4.868,1.292,0.0,101300.0,0.0,0.0,334.8,197905145.9,Grid_Runs_out_run66722.txt,64680000.0,1.104,0.352,3.0,0.909053521,0.312142155,35.96213622,0.174730114
0,0.0,1.0,473.7,0.0,100.0,700.0,0.03,1000.0,2500.0,4.244,0.03,74800000.0,1.429,22.888,23.973,1.0,0.0,0.94,0.001,0.059,0.0,0.0,100.0,236.9,865.6,273.1,4.244,1.292,0.0,101300.0,0.0,0.0,354.5,221880260.6,Grid_Runs_out_run61951.txt,72556000.0,1.037,0.392,3.0,0.794582666,0.357933651,31.22417957,0.199157014
0,0.0,1.0,503.0,0.0,100.0,700.0,0.03,1000.0,2500.0,3.803,0.04,75600000.0,1.581,22.948,24.033,1.0,0.0,0.93,0.001,0.0687,0.0,0.0,100.0,251.5,831.1,273.1,3.803,1.292,0.0,101300.0,0.0,0.0,354.5,221880260.6,Grid_Runs_out_run66469.txt,72576000.0,1.037,0.544,3.0,0.675879767,0.388266983,27.87571981,0.211475571
0,0.0,1.0,528.8,0.0,100.0,700.0,0.03,1000.0,2500.0,3.478,0.05,76400000.0,1.706,23.01,24.095,1.0,0.0,0.921,0.001,0.0784,0.0,0.0,100.0,264.4,797.4,273.1,3.478,1.292,0.0,101300.0,0.0,0.0,354.5,221880260.6,Grid_Runs_out_run60050.txt,72580000.0,1.037,0.669,3.0,0.588400307,0.421778621,25.40803406,0.222322629
0,0.0,1.0,555.8,0.0,100.0,700.0,0.03,1000.0,2500.0,2.899,0.08,70300000.0,1.881,22.533,23.621,1.0,0.0,0.892,0.001,0.107,0.0,0.0,100.0,277.9,699.7,273.1,2.899,1.292,0.0,101300.0,0.0,0.0,334.8,197905145.9,Grid_Runs_out_run72399.txt,64676000.0,1.104,0.777,3.0,0.408514823,0.517236307,21.01175697,0.2336742
0,0.0,1.0,536.6,0.0,100.0,700.0,0.03,1000.0,2500.0,2.786,0.09,63000000.0,1.937,21.91,23.001,1.0,0.0,0.882,0.001,0.117,0.0,0.0,100.0,268.3,668.2,273.1,2.786,1.292,0.0,101300.0,0.0,0.0,315.1,175300435.3,Grid_Runs_out_run63880.txt,57330000.0,1.222,0.715,3.0,0.357441928,0.533651288,20.15376161,0.225601971
0,0.0,1.0,513.9,0.0,100.0,700.0,0.03,1000.0,2500.0,2.699,0.1,56000000.0,1.879,21.264,22.357,1.0,0.0,0.872,0.001,0.127,0.0,0.0,100.0,256.9,637.2,273.1,2.699,1.292,0.0,101300.0,0.0,0.0,295.4,154066128.8,Grid_Runs_out_run71076.txt,50400000.0,20.065,-18.186,2.0,0.31558117,0.54999887,19.49318111,0.216058243
0,0.0,1.0,453.2,0.0,100.0,700.0,0.03,1000.0,2500.0,2.635,0.11,42500000.0,2.03,19.828,20.921,1.0,0.0,0.862,0.001,0.137,0.0,0.0,100.0,226.6,606.7,273.1,2.635,1.292,0.0,101300.0,0.0,0.0,256.0,115708727.9,Grid_Runs_out_run58560.txt,37825000.0,18.594,-16.564,2.0,0.261049263,0.525413333,19.00723684,0.190538229
0,0.0,1.0,389.1,0.0,100.0,700.0,0.03,1000.0,2500.0,2.589,0.12,30800000.0,2.102,18.267,19.356,1.0,0.0,0.853,0.001,0.146,0.0,0.0,100.0,194.5,576.7,273.1,2.589,1.292,0.0,101300.0,0.0,0.0,216.6,82832943.19,Grid_Runs_out_run72281.txt,27104000.0,17.334,-15.232,2.0,0.213306909,0.491548933,18.6579644,0.163588757
0,0.0,1.0,321.9,0.0,100.0,700.0,0.03,1000.0,2500.0,2.56,0.13,20800000.0,2.033,16.544,17.619,1.0,0.0,0.843,0.001,0.156,0.0,0.0,100.0,161.0,547.1,273.1,2.56,1.292,0.0,101300.0,0.0,0.0,177.2,55438774.75,Grid_Runs_out_run56068.txt,18096000.0,16.066,-14.033,2.0,0.1706041,0.446229888,18.4377709,0.135335957
0,0.0,1.0,234.5,0.0,100.0,700.0,0.03,1000.0,2500.0,2.547,0.14,11000000.0,2.264,14.065,15.104,1.0,0.0,0.833,0.001,0.166,0.0,0.0,100.0,117.2,517.9,273.1,2.547,1.292,0.0,101300.0,0.0,0.0,128.0,28927181.97,Grid_Runs_out_run65959.txt,9460000.0,14.376,-12.112,2.0,0.121972012,0.358689536,18.33906347,0.0985905
0,0.0,1.0,154.2,0.0,100.0,700.0,0.03,1000.0,2500.0,2.548,0.15,4760000.0,2.121,11.369,12.343,1.0,0.0,0.824,0.001,0.175,0.0,0.0,100.0,77.1,489.1,273.1,2.548,1.292,0.0,101300.0,0.0,0.0,83.7,12369071.62,Grid_Runs_out_run59221.txt,4046000.0,12.57,-10.449,1.0,0.079821814,0.261565549,18.34665635,0.064830086
0,0.0,1.0,86.5,0.0,100.0,700.0,0.03,1000.0,2500.0,2.564,0.16,1510000.0,1.598,8.487,9.353,1.0,0.0,0.814,0.001,0.185,0.0,0.0,100.0,43.2,460.7,273.1,2.564,1.292,0.0,101300.0,0.0,0.0,46.8,3867033.144,Grid_Runs_out_run69251.txt,1268400.0,9.668,-8.07,1.0,0.045200107,0.162801281,18.46814241,0.036367071
0,0.0,1.0,56.9,0.0,100.0,700.0,0.03,1000.0,2500.0,2.595,0.17,660000.0,1.382,6.883,7.667,1.0,0.0,0.804,0.001,0.195,0.0,0.0,100.0,28.5,432.7,273.1,2.595,1.292,0.0,101300.0,0.0,0.0,30.8,1674895.136,Grid_Runs_out_run68988.txt,547800.0,7.637,-6.255,1.0,0.030472047,0.119666469,18.70352167,0.023922386
0,0.0,1.0,47.5,0.0,100.0,700.0,0.03,1000.0,2500.0,2.641,0.18,469000.0,1.179,6.31,7.06,1.0,0.0,0.795,0.001,0.204,0.0,0.0,100.0,23.8,405.1,273.1,2.641,1.292,0.0,101300.0,0.0,0.0,25.8,1175237.39,Grid_Runs_out_run60881.txt,384580.0,6.903,-5.724,1.0,0.026426409,0.113393949,19.05279412,0.019970357
0,0.0,1.0,42.9,0.0,100.0,700.0,0.03,1000.0,2500.0,2.705,0.19,390000.0,1.103,6.024,6.755,1.0,0.0,0.785,0.001,0.214,0.0,0.0,100.0,21.4,377.6,273.1,2.705,1.292,0.0,101300.0,0.0,0.0,23.4,966758.2861,Grid_Runs_out_run67015.txt,315900.0,6.526,-5.423,1.0,0.025105248,0.117731311,19.53873839,0.018036386
0,0.0,1.0,40.5,0.0,100.0,700.0,0.03,1000.0,2500.0,2.764,0.2,356000.0,0.994,5.883,6.606,1.0,0.0,0.775,0.001,0.212,0.0118,0.0,100.0,20.2,373.2,273.1,2.764,1.292,0.0,101300.0,32.6,0.0,22.2,870146.0181,Grid_Runs_out_run62554.txt,284800.0,6.331,-5.337,1.0,0.024812315,0.113981854,19.98671827,0.017027357
0,0.0,1.0,35.8,0.0,100.0,700.0,0.03,1000.0,2500.0,2.825,0.21,284000.0,1.11,5.554,6.255,1.0,0.0,0.766,0.001,0.207,0.026,0.0,100.0,17.9,373.2,273.1,2.825,1.292,0.0,101300.0,73.6,0.0,19.7,685202.0294,Grid_Runs_out_run63288.txt,224360.0,5.947,-4.837,1.0,0.022930571,0.100352877,20.4498839,0.015051343
0,0.0,1.0,33.4,0.0,100.0,700.0,0.03,1000.0,2500.0,2.888,0.22,253000.0,0.979,5.397,6.087,1.0,0.0,0.756,0.001,0.203,0.0403,0.0,100.0,16.7,373.2,273.1,2.888,1.292,0.0,101300.0,116.0,0.0,18.5,604268.0682,Grid_Runs_out_run57653.txt,197340.0,5.754,-4.775,1.0,0.022418735,0.093810969,20.92823529,0.014042314
0,0.0,1.0,30.9,0.0,100.0,700.0,0.03,1000.0,2500.0,2.954,0.23,222000.0,0.923,5.218,5.895,1.0,0.0,0.746,0.001,0.198,0.0545,0.0,100.0,15.5,373.2,273.1,2.954,1.292,0.0,101300.0,161.0,0.0,17.2,522327.7291,Grid_Runs_out_run59022.txt,170940.0,5.539,-4.616,1.0,0.021705308,0.086723901,21.42936533,0.012991243
0,0.0,1.0,27.6,0.0,100.0,700.0,0.03,1000.0,2500.0,3.022,0.24,180000.0,0.945,4.95,5.607,1.0,0.0,0.736,0.001,0.194,0.0688,0.0,100.0,13.8,373.2,273.1,3.022,1.292,0.0,101300.0,208.0,0.0,15.4,418723.7839,Grid_Runs_out_run68903.txt,136800.0,5.228,-4.283,1.0,0.020228949,0.076911038,21.94568111,0.011603829
0,0.0,1.0,25.3,0.0,100.0,700.0,0.03,1000.0,2500.0,3.095,0.25,155000.0,0.897,4.766,5.409,1.0,0.0,0.727,0.001,0.189,0.083,0.0,100.0,12.6,373.2,273.1,3.095,1.292,0.0,101300.0,257.0,0.0,14.2,356010.5574,Grid_Runs_out_run58680.txt,116250.0,5.01,-4.113,1.0,0.019439745,0.07036913,22.4999613,0.010636843
0,0.0,1.0,22.8,0.0,100.0,700.0,0.03,1000.0,2500.0,3.17,0.26,130000.0,0.914,4.555,5.182,1.0,0.0,0.717,0.001,0.185,0.0972,0.0,100.0,11.4,373.2,273.1,3.17,1.292,0.0,101300.0,308.0,0.0,12.9,293809.3476,Grid_Runs_out_run69285.txt,96200.0,4.765,-3.851,1.0,0.018394661,0.063282062,23.06942724,0.009585771
0,0.0,1.0,20.6,0.0,100.0,700.0,0.03,1000.0,2500.0,3.25,0.27,108000.0,0.905,4.349,4.96,1.0,0.0,0.707,0.001,0.18,0.111,0.0,100.0,10.3,373.2,273.1,3.25,1.292,0.0,101300.0,362.0,0.0,11.7,241689.5715,Grid_Runs_out_run72729.txt,78840.0,4.528,-3.623,1.0,0.017394223,0.056740154,23.67685759,0.008660829
0,0.0,1.0,19.4,0.0,100.0,700.0,0.03,1000.0,2500.0,3.334,0.28,98800.0,0.78,4.249,4.851,1.0,0.0,0.698,0.001,0.176,0.126,0.0,100.0,9.7,373.2,273.1,3.334,1.292,0.0,101300.0,419.0,0.0,11.1,217536.5045,Grid_Runs_out_run69117.txt,71136.0,4.405,-3.625,1.0,0.017210172,0.053469199,24.31465944,0.008156314
0,0.0,1.0,17.0,0.0,100.0,700.0,0.03,1000.0,2500.0,3.422,0.29,78100.0,0.789,4.003,4.584,1.0,0.0,0.688,0.001,0.171,0.14,0.0,100.0,8.5,373.2,273.1,3.422,1.292,0.0,101300.0,479.0,0.0,9.8,169565.8298,Grid_Runs_out_run64305.txt,55451.0,4.129,-3.34,1.0,0.015849376,0.046382132,24.98283282,0.007147286
0,0.0,1.0,14.9,0.0,100.0,700.0,0.03,1000.0,2500.0,3.515,0.3,61000.0,0.827,3.759,4.319,1.0,0.0,0.678,0.001,0.166,0.154,0.0,100.0,7.4,373.2,273.1,3.515,1.292,0.0,101300.0,542.0,0.0,8.6,130581.9323,Grid_Runs_out_run61888.txt,42700.0,3.858,-3.031,1.0,0.014515915,0.039840223,25.68897059,0.006264386
0,0.0,1.0,13.2,0.0,100.0,700.0,0.03,1000.0,2500.0,3.613,0.31,49600.0,0.783,3.567,4.109,1.0,0.0,0.669,0.001,0.162,0.168,0.0,100.0,6.6,373.2,273.1,3.613,1.292,0.0,101300.0,609.0,0.0,7.7,104680.946,Grid_Runs_out_run70966.txt,34224.0,3.644,-2.861,1.0,0.013569766,0.034933792,26.43307276,0.005549657
0,0.0,1.0,11.6,0.0,100.0,700.0,0.03,1000.0,2500.0,3.717,0.32,39300.0,0.753,3.361,3.884,1.0,0.0,0.659,0.001,0.157,0.183,0.0,100.0,5.8,373.2,273.1,3.717,1.292,0.0,101300.0,679.0,0.0,6.8,81640.1913,Grid_Runs_out_run61188.txt,26724.0,3.417,-2.664,1.0,0.012520658,0.03002736,27.2227322,0.004876971
0,0.0,1.0,9.8,0.0,100.0,700.0,0.03,1000.0,2500.0,3.826,0.33,29000.0,0.767,3.112,3.61,1.0,0.0,0.649,0.001,0.153,0.197,0.0,100.0,4.9,373.2,273.1,3.826,1.292,0.0,101300.0,753.0,0.0,5.8,59393.9454,Grid_Runs_out_run64920.txt,19430.0,3.148,-2.381,1.0,0.011159407,0.02457577,28.05035604,0.0041202
0,0.0,1.0,7.2,0.0,100.0,700.0,0.03,1000.0,2500.0,3.943,0.34,16200.0,1.683,2.683,3.137,1.0,0.0,0.64,0.001,0.148,0.211,0.0,100.0,3.6,373.2,273.1,3.943,1.292,0.0,101300.0,833.0,0.0,4.3,32645.48307,Grid_Runs_out_run66765.txt,10692.0,2.699,-1.016,1.0,0.008655351,0.016398384,28.93872291,0.003027086
0,0.0,1.0,7.7,0.0,100.0,700.0,0.03,1000.0,2500.0,3.943,0.34,18500.0,0.848,2.777,3.24,1.0,0.0,0.64,0.001,0.148,0.211,0.0,100.0,3.9,373.2,273.1,3.943,1.292,0.0,101300.0,833.0,0.0,4.6,37359.56851,Grid_Runs_out_run66857.txt,12210.0,2.794,-1.946,1.0,0.009259213,0.018033861,28.93872291,0.0032373
0,0.0,1.0,518.7,0.0,100.0,900.0,0.03,1000.0,2500.0,6.103,0.0,129000000.0,1.674,26.283,27.336,1.0,0.0,0.969,0.001,0.03,0.0,0.0,100.0,259.3,1173.0,273.1,6.103,1.292,0.0,101300.0,0.0,0.0,472.6,394342534.0,Grid_Runs_out_run74176.txt,129000000.0,1.674,0.0,,1.726376708,0.260084985,45.33934211,0.2261532
0,0.0,1.0,685.3,0.0,100.0,900.0,0.03,1000.0,2500.0,4.807,0.01,177000000.0,1.358,28.498,29.517,1.0,0.0,0.959,0.001,0.0397,0.0,0.0,100.0,342.7,1131.6,273.1,4.807,1.292,0.0,101300.0,0.0,0.0,551.4,536808905.2,Grid_Runs_out_run89468.txt,175230000.0,1.103,0.255,3.0,1.471629838,0.326188448,35.49897059,0.2987908
0,0.0,1.0,807.5,0.0,100.0,900.0,0.03,1000.0,2500.0,4.015,0.02,206000000.0,1.559,29.591,30.589,1.0,0.0,0.95,0.001,0.0494,0.0,0.0,100.0,403.8,1092.4,273.1,4.015,1.292,0.0,101300.0,0.0,0.0,590.8,616264515.2,Grid_Runs_out_run78261.txt,201880000.0,1.04,0.519,3.0,1.221503236,0.375087692,29.48541022,0.35207
0,0.0,1.0,928.9,0.0,100.0,900.0,0.03,1000.0,2500.0,3.488,0.03,236000000.0,1.909,30.657,31.635,1.0,0.0,0.94,0.001,0.059,0.0,0.0,100.0,464.5,1053.4,273.1,3.488,1.292,0.0,101300.0,0.0,0.0,630.2,701201741.3,Grid_Runs_out_run76161.txt,228920000.0,0.996,0.913,3.0,1.050793139,0.430335312,25.48396285,0.4050004
0,0.0,1.0,1111.6,0.0,100.0,900.0,0.03,1000.0,2500.0,3.114,0.04,302000000.0,1.789,32.631,33.564,1.0,0.0,0.93,0.001,0.0687,0.0,0.0,100.0,555.8,1015.3,273.1,3.114,1.292,0.0,101300.0,0.0,0.0,708.9,887270701.5,Grid_Runs_out_run79026.txt,289920000.0,0.939,0.85,3.0,0.980708282,0.521207259,22.64422601,0.4846576
0,0.0,1.0,1235.8,0.0,100.0,900.0,0.03,1000.0,2500.0,2.837,0.05,340000000.0,2.196,33.629,34.538,1.0,0.0,0.921,0.001,0.0784,0.0,0.0,100.0,617.9,978.0,273.1,2.837,1.292,0.0,101300.0,0.0,0.0,748.3,988638863.7,Grid_Runs_out_run82569.txt,323000000.0,0.919,1.277,3.0,0.877830614,0.592999104,20.54099845,0.5388088
0,0.0,1.0,1427.6,0.0,100.0,900.0,0.03,1000.0,2500.0,2.625,0.06,420000000.0,2.097,35.481,36.34,1.0,0.0,0.911,0.001,0.0881,0.0,0.0,100.0,713.8,941.4,273.1,2.625,1.292,0.0,101300.0,0.0,0.0,827.1,1207820037.0,Grid_Runs_out_run83741.txt,394800000.0,0.889,1.208,3.0,0.837133389,0.707517509,18.93130805,0.6224336
0,0.0,1.0,1552.9,0.0,100.0,900.0,0.03,1000.0,2500.0,2.461,0.07,466000000.0,2.507,36.427,37.258,1.0,0.0,0.901,0.001,0.0978,0.0,0.0,100.0,776.5,905.5,273.1,2.461,1.292,0.0,101300.0,0.0,0.0,866.5,1325633048.0,Grid_Runs_out_run73556.txt,433380000.0,0.877,1.63,3.0,0.769111973,0.801216918,17.68607585,0.6770644
0,0.0,1.0,1750.0,0.0,100.0,900.0,0.03,1000.0,2500.0,2.331,0.08,561000000.0,2.349,38.177,38.954,1.0,0.0,0.892,0.001,0.107,0.0,0.0,100.0,875.0,870.3,273.1,2.331,1.292,0.0,101300.0,0.0,0.0,945.2,1577370136.0,Grid_Runs_out_run78557.txt,516120000.0,0.858,1.491,3.0,0.745668426,0.946233226,16.69900155,0.763
0,0.0,1.0,1874.8,0.0,100.0,900.0,0.03,1000.0,2500.0,2.228,0.09,615000000.0,2.536,39.085,39.833,1.0,0.0,0.882,0.001,0.117,0.0,0.0,100.0,937.4,835.7,273.1,2.228,1.292,0.0,101300.0,0.0,0.0,984.6,1711614083.0,Grid_Runs_out_run89508.txt,559650000.0,0.85,1.686,3.0,0.699748819,1.069043216,15.91693498,0.8174128
0,0.0,1.0,2040.1,0.0,100.0,900.0,0.03,1000.0,2500.0,2.081,0.11,680000000.0,2.856,40.099,40.812,1.0,0.0,0.862,0.001,0.137,0.0,0.0,100.0,1020.0,768.3,273.1,2.081,1.292,0.0,101300.0,0.0,0.0,1024.0,1851339646.0,Grid_Runs_out_run85089.txt,605200000.0,0.843,2.013,3.0,0.61345605,1.315517048,14.80078173,0.8894836
0,0.0,1.0,2076.7,0.0,100.0,900.0,0.03,1000.0,2500.0,2.031,0.12,688000000.0,2.89,40.212,40.922,1.0,0.0,0.853,0.001,0.146,0.0,0.0,100.0,1038.4,735.5,273.1,2.031,1.292,0.0,101300.0,0.0,0.0,1024.0,1851339646.0,Grid_Runs_out_run80423.txt,605440000.0,0.843,2.047,3.0,0.574580508,1.435465611,14.42113777,0.9054412
0,0.0,1.0,1888.7,0.0,100.0,900.0,0.03,1000.0,2500.0,1.966,0.14,551000000.0,3.461,38.005,38.787,1.0,0.0,0.833,0.001,0.166,0.0,0.0,100.0,944.4,671.2,273.1,1.966,1.292,0.0,101300.0,0.0,0.0,905.8,1448607805.0,Grid_Runs_out_run86912.txt,473860000.0,0.867,2.594,3.0,0.463552264,1.524456409,13.92760062,0.8234732
0,0.0,1.0,1742.3,0.0,100.0,900.0,0.03,1000.0,2500.0,1.949,0.15,465000000.0,3.383,36.398,37.23,1.0,0.0,0.824,0.001,0.175,0.0,0.0,100.0,871.1,639.8,273.1,1.949,1.292,0.0,101300.0,0.0,0.0,827.1,1207820037.0,Grid_Runs_out_run74218.txt,395250000.0,0.889,2.494,3.0,0.412600627,1.531782516,13.79852167,0.7596428
0,0.0,1.0,1588.9,0.0,100.0,900.0,0.03,1000.0,2500.0,1.941,0.16,385000000.0,3.022,34.698,35.578,1.0,0.0,0.814,0.001,0.185,0.0,0.0,100.0,794.4,608.8,273.1,1.941,1.292,0.0,101300.0,0.0,0.0,748.3,988638863.7,Grid_Runs_out_run86825.txt,323400000.0,0.919,2.103,3.0,0.368745675,1.530320722,13.73777864,0.6927604
0,0.0,1.0,1345.8,0.0,100.0,900.0,0.03,1000.0,2500.0,1.942,0.17,276000000.0,2.983,31.897,32.847,1.0,0.0,0.804,0.001,0.195,0.0,0.0,100.0,672.9,578.2,273.1,1.942,1.292,0.0,101300.0,0.0,0.0,630.2,701201741.3,Grid_Runs_out_run74180.txt,229080000.0,0.996,1.987,3.0,0.311027113,1.428359206,13.74537152,0.5867688
0,0.0,1.0,1055.0,0.0,100.0,900.0,0.03,1000.0,2500.0,1.952,0.18,171000000.0,3.116,28.223,29.246,1.0,0.0,0.795,0.001,0.204,0.0,0.0,100.0,527.5,548.1,273.1,1.952,1.292,0.0,101300.0,0.0,0.0,492.3,427903520.7,Grid_Runs_out_run85448.txt,140220000.0,1.314,1.802,3.0,0.246706314,1.241010505,13.82130031,0.45998
0,0.0,1.0,803.0,0.0,100.0,900.0,0.03,1000.0,2500.0,1.971,0.19,99800000.0,2.924,24.629,25.7,1.0,0.0,0.785,0.001,0.214,0.0,0.0,100.0,401.5,518.3,273.1,1.971,1.292,0.0,101300.0,0.0,0.0,374.2,247225779.3,Grid_Runs_out_run81450.txt,80838000.0,22.934,-20.01,2.0,0.192921243,1.054012536,13.96556502,0.350108
